"setor_economatica","setor_bovespa","id_cvm","codigo","listagem_bovespa","at","k","ll","d_cp","d_lp","v","depreciacao","caixa","dividendos","qtd_acoes","pl","v_merc","ebit","desp_fin","div_onerosa","fcl","cap_giro","ano","inv","fc","divida","cv","tamanho","alavanc","caixa_normalizado","dividendos_normalizado","q_tobin","cob_juros","div_pl","roa","roe","rok","fcl_normalizado","divonerosa_normalizado","tx_vendas","epu","cvm_reg","idade_firma","divlp_at","dum_dividendos","cv_industria","ln_epu","kz","ww","sa","fcp","dum_kz","dum_ww","dum_sa","dum_fcp"
"Mineracao","Materiais Basicos",417,"VALE3","Novo Mercado",354389028390.101,186870467737.871,6677979584,40874436790.27,111543234545.1,140394125781.2,10833781574.909,17057794808.26,695751812,5128283000,141671020295.3,252411736538.9,2241968827.3,14095841287.82,59901345090,15067954471.36,12904530432,2019,0,0.0937106936740444,0.815632738444103,0,26.5936610969309,0.518271105530242,0.0912813833814956,0.0037231769172641,1.14233053351936,0.159051792760837,0.0049110383376202,0.0188436408833997,0.0471372308188391,0.0357358745062243,0.0806331500839196,0.320550089134606,1,158.080664316813,1970,49,0.31474799051148,1,0,5.06310543639972,1.58934418004811,-1.23403905358856,8.85105262471381,-3.5144638062819,1,0,1,1
"Construcao","Consumo Ciclico",2070,"VIVR3","Novo Mercado",4879678470.5,75664190.658,179816668.82,1773749497.1,1532090338.6,1138121792.9,17282602.358,214334935.45,0,285309000,1573838634.7,892790511.68,83837675.605,180915019.97,2120794040.7,562559189.58,1329156663.7,2011,0.0087109772956383,2.62761283409297,44.0715337394444,-0.122461071184544,22.3083451674482,0.677470832505284,2.85738868447816,0,0.860431762617709,0.46340914988099,0,0.0368501059869166,0.114253561232646,2.39721123244831,7.49971188448688,28.2731925212376,0.877538928815456,133.884857654572,2007,4,0.313973625078419,0,0.0534376523807216,4.89698015933123,-4.01950325439298,-1.20434973110924,4.79822696832108,-7.82061512452418,0,0,1,0
"Construcao","Consumo Ciclico",2070,"VIVR3","Novo Mercado",3806923416.3,48597361.616,685034464.42,2160622377.1,775115647.96,493455250.5,17736543.915,124127719.86,0,334965000,871185391.2,316912628.51,514825435.43,202987191.04,1853068222.1,155612376.67,521248612.9,2012,-0.357723102654217,9.28802650531881,38.7995695127362,-0.566430189125324,22.060087197596,0.771157626266128,1.64050812914994,0,0.854404015495351,2.53624592168749,0,0.179944377521992,0.786324554267847,9.05361517069992,2.05661853139173,24.4906897963902,0.433569810874676,117.530190149943,2007,5,0.20360684027454,0,0.124488127293558,4.76669523802776,-8.80032974192407,-1.77905565942914,4.46755596348992,-6.38184761565296,0,0,NA,0
"Construcao","Consumo Ciclico",2070,"VIVR3","Novo Mercado",2759338316.1,29899198.882,392809954.97,1300590725.1,1019057266.6,724147961.01,21383489.42,108038265.77,0,335309000,430270143.55,117005164.06,189530018.14,243534495.24,1417708599.1,169947096.69,708199674.45,2013,-0.384756746297188,8.52296154805311,47.7319738060901,0.467504824958793,21.7382567473896,0.843533471766103,2.22313027245557,0,0.883057050867152,0.778247114246467,0,0.142356576095819,0.912937978287478,8.08294816648385,3.49704368794472,29.1725425405242,1.46750482495879,137.888738632202,2007,6,0.369312186423127,0,-0.05344504879092,4.92644711817385,-8.56451177220357,-1.74613130569332,4.05863245303733,-7.13431341933058,0,0,NA,0
"Construcao","Consumo Ciclico",2070,"VIVR3","Novo Mercado",2009026420.6,20255858.009,306715823.29,1279748633.6,622354088.36,207679605.2,7566104.7143,38824820.966,0,335309000,98263604.412,43983755.299,200289273.37,152838463.4,1261128512.9,70195034.947,181036894.92,2014,-0.322528403221048,10.5113829050953,63.6171801614761,-0.713208327051919,21.4209160738127,0.950877195283417,1.29852378718326,0,0.968671420795848,1.31046379893139,0,0.152668884861354,3.12135734410882,10.2583291445528,2.34772293478602,42.1793412551675,0.286791672948081,148.63472366333,2007,7,0.309778946647268,0,-0.155358856440226,5.0014917770144,-8.97992371084589,-1.88343510564192,3.66357760757711,-5.56684439598919,0,0,NA,0
"Construcao","Consumo Ciclico",2070,"VIVR3","Novo Mercado",1549112770.6,13913441.356,309171387.53,1418158830,349880559.54,132732974.19,4815598.6227,26949810.85,0,339392000,218926618.95,12067750.291,187017796.38,145337919.15,1221893851.7,115134645.78,267028084.49,2015,-0.313115181306166,15.5010459696741,87.2853368519088,-0.360876220550519,21.1609481979262,0.889818639063497,1.33046997258896,0,1.14911397905624,1.28677909711218,0,0.199579651912786,1.41221469099018,15.2633074043385,5.68401722251626,60.3229866222943,0.639123779449481,249.816769917806,2007,8,0.225858676127552,0,-0.275274194802403,5.52072772881606,-14.1617880830886,-2.35238117190099,3.33916750944698,-5.79571458666218,0,0,0,0
"Construcao","Consumo Ciclico",2070,"VIVR3","Novo Mercado",1097716426.1,8475976.2601,387133887.41,1411281828,254578138.17,20020744.346,4429230.0625,36889063.368,0,4298000,568143540.15,11272317.65723,275092877.71,130928798.92,1161815369.3,99291919.241,583267821.96,2016,-0.390806627689932,28.1427942558326,119.730261086817,-0.740763814962846,20.8164978826524,0.745683684675194,2.65132560839034,0,1.52783746690008,2.10108761387238,0,0.352672036425128,0.681401547411399,27.8244524488583,7.13640261244078,83.5030916919042,0.259236185037154,308.932376861572,2007,9,0.231916123433146,0,-0.4218726853172,5.73312240783948,-28.9097017514587,-3.48915422590403,2.93128417671947,-8.71369773471327,0,0,0,0
"Construcao","Consumo Ciclico",2070,"VIVR3","Novo Mercado",889304904.89,6414639.1526,130667131.08,790804123.74,169952192.34,6435606.586717,4175689.6206,16838156.979,0,4301000,71451411.189,11272317.65723,106716761.89,113336123.57,638560971.5,159880710.6,110729973.32,2017,-0.243197602759175,15.9088247256381,113.350519939831,-0.6785530809696,20.605950709805,0.930778069858046,1.9865743440392,0,1.09302065960995,0.941595305437532,0,0.14693175575835,1.82875507852973,15.4161747355411,18.8628077396377,75.337748939432,0.3214469190304,346.490038553874,2007,10,0.191106774971652,0,-0.102769914600522,5.84785406945444,-15.3202390116727,-2.3370848124454,2.67143812703498,-6.61317925136756,0,0,0,0
"Construcao","Consumo Ciclico",2070,"VIVR3","Novo Mercado",676402299.65,4566814.941,205909688.02,439837318.19,188420269.39,88776209.603,3933057.1291,8154280.9075,0,445395000,48144712.062,218563597.19,89404747.005,127050169.84,280197170.85,46332185.602,15007635.565,2018,-0.288063625660227,32.7131020400494,97.941220485544,1.69592387169606,20.3322985748203,0.92882237081766,1.27119869310106,0,1.25194900314233,0.703696398970512,0,0.304418965054593,4.00062895746061,32.0999643349447,7.22288261269077,43.6808936846322,2.69592387169607,165.088276545207,2007,11,0.278562431688208,0,-0.0156795804588163,5.10648034019899,-31.1772691005683,-3.9266202645873,2.35139765978994,-6.03979951774004,0,0,0,0
"Construcao","Consumo Ciclico",2070,"VIVR3","Novo Mercado",513444419.28,2298980.586994,220727988.32,439029602.36,208701219.8,145403281.05,3135067.7487,5466348.9706,0,46572000,134286402.88,119341098.49,164782243.89,58317064.828,196355138.82,13388100.619,243014796.56,2019,-0.496589939225654,49.0195155619072,141.834260973615,0.637863135858488,20.0566523424873,0.828282039601965,1.19697185921071,0,1.49397265185132,2.82562650188256,0,0.429896557507676,1.6437106332891,48.3330266655533,2.93160567966181,42.9960796215237,1.63786313585849,158.080664316813,2007,12,0.406472856580388,0,0.175817828075964,5.06310543639972,-47.6644313740653,-5.33912448050611,2.03582726064511,-6.4820514238405,0,0,0,0
"Telecomunicacoes","Comunicacoes",1767,"VIVT3","Tradicional",102465794110,26839070997,6814342670.2,19933450965,14736876282,45574907713,7175258982.1,4600467280.6,8062619942.053,1123885000,67787537459,87845085065,9070574986.4,1944881055.9,9706731526.3,6412598048.6,1455307457,2011,0.578960414718777,0.823017578705878,2.03967843352245,0.73583910184397,25.3527948638293,0.338386197550432,0.270648552853722,0.47432929883627,1.19567132989255,4.66381990758944,0.118939560932266,0.0665035852148338,0.100525006891149,0.400892315899367,0.377257412351346,0.57105347789585,1.73583910184397,133.884857654572,1998,13,0.143822398586786,1,0.286501395704021,4.89698015933123,-18.4535244986022,-1.24592852950313,8.4338511038764,-3.98764015201627,0,0,1,NA
"Telecomunicacoes","Comunicacoes",1767,"VIVT3","Tradicional",103856891690,26033975008,6583680037.9,20012331130,17792831350,50160539791,8120491401.7,10637903917,5165146793.7,1123270000,66051729210,78349582347,10661867026,2324420055,11777888568,9358749928.7,4042345805.7,2012,-0.0299971630571711,0.547864396694043,1.40858685027607,0.100617473695772,25.366279747031,0.364012073390794,0.39635887241362,0.192448792071728,1.1184115270242,4.58689340726756,0.0781985097964402,0.0633918455556274,0.0996746052925932,0.245302083616676,0.348698728422683,0.438833690231547,1.10061747369577,117.530190149943,1998,14,0.171320661156598,1,0.326528079711027,4.76669523802776,-7.18750146463506,-1.19458998253306,8.41332219923746,-4.18946736354799,0,0,1,0
"Telecomunicacoes","Comunicacoes",1767,"VIVT3","Tradicional",97064676341,25740650360,5186675626.2,19217565268,17975515335,48464446289,7876870736.3,9133954714.3,6330628103.9,1123269000,59871595737,66654934572,6807436648.5,2739985699.8,12218116888,5828109123.6,3026613788.6,2013,-0.011266994299175,0.501788388384244,1.42863625672111,-0.0338133024298977,25.2986433596619,0.383178330216848,0.350847487235169,0.243167941198171,1.06988473139466,2.4844788967318,0.105736752561411,0.0534352539123355,0.0866299880995938,0.199227187727044,0.223865511194855,0.46931430502816,0.966186697570102,137.888738632202,1998,15,0.185191111871118,1,0.0072550174691662,4.92644711817385,-9.03175129381225,-1.21499056045189,8.27581814502188,-4.00874377308545,0,0,1,NA
"Telecomunicacoes","Comunicacoes",1767,"VIVT3","Tradicional",95842513867,26830110408,6475603143.7,21002244795,15877521900,45910788913,6946425259.6,6155578426.8,3209325707.7,1123269000,58962747172,64925300900,6710810882.3,3076525353.8,10230585619,2453390781.4,647523716.88,2014,0.0423244957980153,0.521433150117968,1.43274416843445,-0.0526913556542501,25.2859722008005,0.384795485917427,0.239138418832087,0.124679278216186,1.06221199223003,2.18129549103539,0.0544297181123208,0.067565038545276,0.109825329623975,0.251571077386718,0.0953119189720426,0.397448606617102,0.94730864434575,148.63472366333,1998,16,0.165662619430383,1,-0.063839209700534,5.0014917770144,-4.23701711849168,-1.22322168042947,8.21759526401522,-3.87044362895257,0,0,1,NA
"Telecomunicacoes","Comunicacoes",1767,"VIVT3","Tradicional",120520416970,36122044686,4053789410.2,21312506118,17939804493,47749232298,8077299692.2,6325400795.4,4360072386.8,1688694000,81268106360,70006717526,6212553647.9,6609854164.4,12114602521,6405912436.8,85822667.063,2015,0.346324861757908,0.452144583750309,1.4629947478448,0.0400438203857445,25.5150850109602,0.325690132821603,0.23575753879544,0.162506688213253,0.90656032300483,0.939892695569621,0.0536504735016936,0.0336357068131375,0.0498816767335835,0.151091044671634,0.238758333058888,0.451530103185403,1.04004382038574,249.816769917806,1998,17,0.148852824641866,1,-0.0742283491627574,5.52072772881606,-5.88186947635117,-1.23165581361415,8.50922356093294,-3.71360447041981,0,0,1,NA
"Telecomunicacoes","Comunicacoes",1767,"VIVT3","Tradicional",113815443790,35599900944,4555507723.8,22791326995,13808743607,47401748367,8535530001.5,5692776103.8,3307854277.4,1688694000,77215373187,77456715993,7102449938.5,4478183536.8,10285887678,5295422203,2274362802.3,2016,-0.0144549885406229,0.362411315281213,1.01323363392508,-0.0072772673879105,25.4578440593606,0.321573851347029,0.157598390492174,0.0915743919303118,1.00212047501607,1.58601135485734,0.0428393225451238,0.0400253917403804,0.0589974189824542,0.126114337197684,0.146598074639235,0.284753749889096,0.992722732612089,308.932376861572,1998,18,0.121325745849381,1,-0.0664530704544153,5.73312240783948,-2.88266879554366,-1.21910023646739,8.38594736673227,-3.61608975512714,0,0,1,NA
"Telecomunicacoes","Comunicacoes",1767,"VIVT3","Tradicional",109816667130,35986012994,4992185879.8,19348478676,15228481164,46801120602,8507070180.7,4387277392.1,3973764969,1688694000,75239707298,84358349305,7185670763.1,2880198976,9165764367,4380490136.3,1224939362.6,2017,0.0108458742794641,0.379193641064756,0.971265619373236,-0.0126710044606317,25.4220781498573,0.314860765138221,0.123238471899159,0.111622922076409,1.08303513713638,2.49485220395412,0.0528147318976297,0.0454592732621387,0.066350416011423,0.140230330630776,0.123047818115862,0.257466007599799,0.987328995539368,346.490038553874,1998,19,0.138671857032163,1,-0.0389279821551915,5.84785406945444,-3.64177871380275,-1.21569311995665,8.2940568742256,-3.59847192255276,0,0,1,NA
"Telecomunicacoes","Comunicacoes",1767,"VIVT3","Tradicional",107082432420,35619200974,9321834026.5,17917304338,14401515649,45378667218,8737529161.4,3530383912,4319240114.2,1688694000,74763612434,78573141980,9866927345.5,2386235980.6,6410076045.1,3584367130.9,1255166221.2,2018,-0.0101931831142605,0.501843957843039,0.898093934229073,-0.0303935753183485,25.3968647712539,0.301812531302398,0.0981043360538058,0.120025525331749,1.03557567250675,4.13493360494004,0.0577719558162462,0.0870528789441184,0.12468410397811,0.259040478534097,0.0996044527493953,0.178126875188112,0.969606424681651,165.088276545207,1998,20,0.134489993582833,1,-0.0445146515691517,5.10648034019899,-4.11678465835872,-1.22578227955756,8.21754249258824,-3.77478069292102,0,0,1,NA
"Telecomunicacoes","Comunicacoes",1767,"VIVT3","Tradicional",108395790210,42889232276,5005912421,17749456324,20121745673,44311531034,10833781574.909,3396700763.7,6182892127.5,1688694000,70524588221,91560047159,7221742670.9,1954923946.1,13838214067,9519669254.3,913483868.69,2019,0.204104278119734,0.444695376728723,1.06322435544368,-0.0235162522264803,25.4090550894967,0.349378900424411,0.0953615092651685,0.173583122541496,1.19406158583509,3.6941297308814,0.0876700209595684,0.0461817973862437,0.0709810939315686,0.140539716897469,0.267262290955062,0.388504337228146,0.97648374777352,158.080664316813,1998,21,0.185632169238466,1,-0.0496787783609933,5.06310543639972,-5.97025130263927,-1.22081159423106,8.19518986230729,-3.58099787513729,0,0,1,NA
"Outros","Bens industriais",2002,"VLID3","Novo Mercado",1432551874.1,386065737.08,174953883.36,348818803.19,296252843.44,1367336100.8,42561889.547,268767466.32,63748175.852,55349000,787480227.47,1887862549.5,243624299.57,97202512.59,334314935.38,129908969.19,382309125.79,2011,-0.0014895775467068,0.562577160921734,1.66839659810498,0.0841756509835452,21.0827232181837,0.450295488975061,0.695133213236361,0.164876630809165,1.76812738297614,2.50635804650037,0.0809520971171667,0.122127433235124,0.22216923962915,0.452496192241577,0.335993192992154,0.864663489393145,1.08417565098355,133.884857654572,2006,5,0.206800778942906,1,0.206440488655653,4.89698015933123,-6.05510796988606,-1.01838074482771,3.37472537486392,-4.38402535883369,0,1,0,0
"Outros","Bens industriais",2002,"VLID3","Novo Mercado",1638806100.2,502710834.88,152011258.06,418075678,463181314.6,1385364813.2,49052675.462,173906236.56,162199644.52,55525000,757549107.59,3734737693,245736430.66,40211012.755,595405638.16,9231931.7178,235239081.24,2012,0.30213791744961,0.520802325124065,2.28266045898133,0.01318528223562,21.2172338259879,0.537743295254899,0.450457577187077,0.420134782606697,2.81668141523068,6.11117238347706,0.214111062761341,0.0927573176847759,0.200661919520432,0.393744493385334,0.0239128491112045,1.54223900484756,1.01318528223562,117.530190149943,2006,6,0.282633384476341,1,0.0994819328879172,4.76669523802776,-15.1696380600792,-1.02733032657943,3.48025215299266,-3.93787632733674,0,1,NA,NA
"Outros","Bens industriais",2002,"VLID3","Novo Mercado",1637199230.8,470399080.94,128031549.22,266909775.74,611719938.44,1640041057.5,71207578.085,212443292.44,90364783.849,55596000,758569516.66,2498729411.6,185804656.96,54278051.768,575193532.78,35373483.837,506360192,2013,-0.0642750298941001,0.396329487015253,1.74778352328478,0.183833342577637,21.2162528327559,0.536666337015807,0.42259541211343,0.179754995474825,2.06288829254439,3.42320055543229,0.119125250704614,0.0782015693700508,0.168780245459541,0.254682295142021,0.0703654693367487,1.14418367950494,1.18383334257764,137.888738632202,2006,7,0.373638056341555,1,0.0698770898486209,4.92644711817385,-5.76150422597134,-1.02304141260213,3.43918518558608,-3.7613293504517,0,1,0,NA
"Outros","Bens industriais",2002,"VLID3","Novo Mercado",1700293144.3,481577055.76,144477445.46,393308894.82,532322951.56,1700085889.7,83907943.873,237511150.52,77471245.566,55613000,774661297.88,3093066632.2,226967400.57,63112961.55,628517945.17,131686688.34,413061045.44,2014,0.0237627480004064,0.485514106185362,1.96775862004302,0.0366117859826811,21.2540665109664,0.544395447046781,0.504914146612236,0.164692595511005,2.36353271907973,3.59620900360047,0.100006603890002,0.084972080222955,0.186504019053732,0.307138026654496,0.279946738154441,1.33613769804573,1.03661178598268,148.63472366333,2006,8,0.313077161632122,1,0.0038877180927305,5.0014917770144,-5.25687786822214,-1.03567095501505,3.44037274127885,-3.94120891382377,0,1,0,NA
"Outros","Bens industriais",2002,"VLID3","Novo Mercado",2555643996.7,507947873.04,157712929.05,518496440.04,759199331.08,1940707579.1,103863087.1,285976392.44,76685711.664,64660000,1263168379.5,3257077478.5,229522595.25,138416162.82,890610771.32,122622943.12,514978670.73,2015,0.0547592892239913,0.543165445739923,2.65314918108714,0.141535019411555,21.6615700823449,0.502858750165068,0.593833092792776,0.159238715272634,1.77441508108155,1.65820660372212,0.0607090178225919,0.0617116191666947,0.124855032479856,0.32749261445005,0.254627876584533,1.84936296417711,1.14153501941155,249.816769917806,2006,9,0.297067718375612,1,-0.128538289265669,5.52072772881606,-5.51373825176575,-1.07636334828412,3.85203844190241,-3.99496563666028,0,NA,NA,NA
"Outros","Bens industriais",2002,"VLID3","Novo Mercado",2313522236.4,446558275.64,98429936.654,606714194.39,600448372.71,1922288077.4,125056612.24,440221086.71,68670907.782,64547000,1093615039.3,1772798897.6,126226366.1,110148662.41,893729863.6,214846650.98,399749164.28,2016,-0.12085806567629,0.439979298577358,2.37654812860086,-0.0094911267922918,21.5620369778493,0.524675902504472,0.866665872770243,0.135192824749937,1.28806259901656,1.14596367616481,0.0627925781141002,0.042545489775436,0.0900041907955133,0.193779601959764,0.422969880145716,1.75949130026108,0.990508873207708,308.932376861572,2006,10,0.259538621787504,1,-0.0363184295233993,5.73312240783948,-4.89140454493854,-1.04868972251203,3.70040060859311,-4.35420265114818,0,1,NA,0
"Outros","Bens industriais",2002,"VLID3","Novo Mercado",2231112667,394551217.72,29990225.298,485396026.3,672607735.74,1705451294.3,122310335.89,321551930.92,41296541.319,70513000,1060442104.8,1416063568.6,101532624.27,112026549.32,872490578.04,1843585.9232,445623530.46,2017,-0.116461973178001,0.341054168058414,2.59317501255658,-0.112801398317615,21.525766251794,0.521988739661917,0.720067118808082,0.0924773844126267,1.15371463248476,0.906326445706861,0.0389427589984166,0.01344182467411,0.0282808699902162,0.0671585925823869,0.0041284330036383,1.95381123950633,0.887198601682385,346.490038553874,2006,11,0.301467400408964,1,0.027951189400811,5.84785406945444,-2.96434310733673,-1.02703975870366,3.61993061968338,-3.96425405540708,0,1,NA,NA
"Outros","Bens industriais",2002,"VLID3","Novo Mercado",2346301929.9,381619302.39,104449969.52,486297925.88,723580191.72,1810764049.8,122265141.75,325305692.27,32488701.536,70405000,1119159915.4,1323154756.9,159375994.58,119661201.09,867466184.82,130526963.11,518510989.76,2018,-0.0327762651569799,0.574615160434994,3.06646656571368,0.0617506673171956,21.5761062787687,0.51947546603246,0.824495471462107,0.0823434324287301,1.07958521544921,1.33189365582357,0.029029543579023,0.044516849340209,0.0933289050856226,0.264731078828211,0.330823875957799,2.19861489677523,1.0617506673172,165.088276545207,2006,12,0.308391764290472,1,0.0551711171044246,5.10648034019899,-2.96553819711641,-1.05369624822676,3.63612924511452,-4.29671295355157,0,1,NA,0
"Outros","Bens industriais",2002,"VLID3","Novo Mercado",2520908777.6,454281526.78,54334167.455,632454874.23,770252713.15,2009928769.8,135482573.37,318833987.7,42351442.034,70305000,1099941322.4,1194948189.2,130496694.55,143397318.16,946175858.72,132640792.61,450741062.34,2019,0.190405002930753,0.497398165229637,3.67567253174864,0.109989327445504,21.6478852994916,0.560489160864081,0.835476574961515,0.110978249183838,1.0304441793618,0.910035809765942,0.0385033648354913,0.0215534048426489,0.0493973327017539,0.142377932968057,0.347573594363019,2.47937107162636,1.1099893274455,158.080664316813,2006,13,0.305545650836009,1,0.0237743577958991,5.06310543639972,-3.91504030303977,-1.05477836951138,3.6766388656923,-4.21312974883283,0,NA,NA,0
"Textil","Consumo Ciclico",1176,"VULC3","Novo Mercado",2419689498.3,521809110.06,494409786.09,1032518927.9,1053863239.1,2392585884.2,167942898.29,28442914.019,45434500.259,2.8e+08,333108626.63,849892232.54,374351556.03,205016161.26,1675429858.1,494505226.86,283047595.93,2011,-0.0642336672425325,1.18780475561852,3.74153335291459,-0.264861227492998,21.6069050623954,0.86232283771982,0.0510070077953127,0.0814782165898636,1.213492227661,1.82596120095747,0.136395447691201,0.20432778107991,1.48422990749851,0.886630807108073,0.886801962148521,3.0045678081901,0.735138772507002,133.884857654572,1977,34,0.435536559480219,1,-0.0807328140476792,4.89698015933123,-1.41477440823054,-1.11061239182821,2.79061986315541,-3.68885996475029,NA,NA,0,NA
"Textil","Consumo Ciclico",1176,"VULC3","Novo Mercado",2033301547.2,410780308.42,455293150.05,974952599.37,1049998077.9,2192491389.8,163027487.87,85319605.94,1478.2917082,2.8e+08,8114343.1864,463592279.7,154429743.3,239481778.44,1530918893,121318965.61,157149800.04,2012,-0.212776663916874,1.18495562074204,3.88063496445503,-0.0836310603190341,21.4329266868108,0.977709470628145,0.163507313872289,2.83301245551274e-06,1.22389271792809,0.644849659568947,0.0001821825469099,0.223918164365227,4.00062895746061,0.872528174139482,0.232496833173438,2.93386769890615,0.916368939680966,117.530190149943,1977,35,0.516400569972477,1,0.0829123855418411,4.76669523802776,2.01283647477359,-1.09065117330134,2.55685792539532,-3.91844052077669,1,NA,0,NA
"Textil","Consumo Ciclico",1176,"VULC3","Novo Mercado",1769246465.4,347196962.1,176818566.56,850240759.13,732704148.36,1851984657.4,113705169.62,65144270.119,0,740921000,186044732.69,672210159.08,12449043.22,198818994.78,1145462721.5,534587.23547,81599228.133,2013,-0.154786743708731,0.707248449414366,3.85350727637978,-0.155305847030515,21.2938195671225,0.894829947861611,0.15858664299067,0,1.27464155541503,0.0626149590675443,0,0.0999400422823645,0.95040888287134,0.430445576225657,0.00258013565697092,2.78850445851661,0.844694152969485,137.888738632202,1977,36,0.414133453246349,0,0.0584628108692343,4.92644711817385,2.25220539277826,-0.981191955977194,2.36380530458899,-3.33291319135721,1,1,0,1
"Textil","Consumo Ciclico",1176,"VULC3","Novo Mercado",1667893216,283606935.15,95495837.258,781751241.7,806114151.35,1662138621.4,99946564.251,40194275.425,0,740921000,79748422.713,293842499.03,49725363.646,175472502.38,944320177.5,101498350.29,175068487.08,2014,-0.183152601812469,0.562915067939761,4.57338504186757,-0.102509507971046,21.234827119649,0.952178123040728,0.115767935243118,0,1.12819446354772,0.283379805790401,0,0.057255366435881,1.19746364892597,0.275048020813313,0.292336516068843,2.71983997725192,0.897490492028954,148.63472366333,1977,37,0.483312806609557,0,-0.0058254392002759,5.0014917770144,2.59174593318905,-0.972414457527715,2.25940137327805,-3.06949526171661,1,1,0,1
"Textil","Consumo Ciclico",1176,"VULC3","Novo Mercado",1466314816.3,205418527.02,59164423.345,968224519.84,455713502.65,1144786197.3,83377532.934,29266939.894,0,740921000,42065077.706,403955192.64,44986675.197,171321765.72,800575788.85,3234498.8042,69126300.388,2015,-0.275692863746953,0.502603916239246,5.02081524112546,-0.311257086165437,21.1060181624451,0.971306283253851,0.103195430952775,0,1.24658988288912,0.262585871724694,0,0.0403490592110987,1.40649742188782,0.208614162815546,0.0114048649850162,2.8228357265896,0.688742913834563,249.816769917806,1977,38,0.310788309293578,0,-0.041848186113966,5.52072772881606,2.76221216977803,-0.961249717998025,2.07981672923684,-2.95712291118278,1,1,0,1
"Textil","Consumo Ciclico",1176,"VULC3","Novo Mercado",1202837042.6,175397287.45,39797278.878,492273460.85,652730460.19,1264783817.1,75431839.773,19061746.9,0,185230000,57581105.926,495725851.65,132598123.54,146498010.94,601344923.81,85820235.358,195757026.24,2016,-0.146146698671815,0.560948032889852,5.5740051184795,0.104820987607133,20.9079488055782,0.952118890028698,0.0927946820402626,0,1.36404992079681,0.905118934306263,0,0.0330861766544668,0.691151693563254,0.193737534074155,0.417782351976676,2.92741327928737,1.10482098760713,308.932376861572,1977,39,0.542659094351706,0,-0.0343533589860111,5.73312240783948,2.69039699785574,-0.966772954639854,1.82796163032606,-2.89834775387683,1,1,0,1
"Textil","Consumo Ciclico",1176,"VULC3","Novo Mercado",1213695871.5,165345393.91,204629371.98,288814740.93,75041096.118,1368155226.3,60479800.251,108862557.26,816723.72865,245756000,849563821.49,2422419476.9,260715761.83,105440766.46,102685136.27,256840115.28,434787318.01,2017,-0.0573092873107599,1.5114781766883,2.07446672829375,0.0817304963918802,20.9169359804889,0.299859850207467,0.620662718578434,0.004656421661497,2.29569481068141,2.47262771870029,0.0009613447606768,0.168600204371709,0.240864037290468,1.16666212434062,1.46433345129819,0.585443126076121,1.08173049639188,346.490038553874,1977,40,0.0618285831567155,1,0.0041681547603968,5.84785406945444,-0.923527961649512,-1.12102671256201,1.79750124729014,-4.43969871598254,NA,NA,0,0
"Textil","Consumo Ciclico",1176,"VULC3","Novo Mercado",1385259890.2,203599134.42,158817410.68,287253077.42,115043226.13,1304019864.9,60800030.741,71651175.616,0,245756000,982650362.03,1821784962.5,166823431.93,28255992.855,62651188.237,4906141.6111,548282989.77,2018,0.231356553729111,1.32823440815377,2.43306628649708,-0.0468772549833002,21.0491536053361,0.290477831058948,0.433342435018183,0,1.60553357661203,5.9040017735735,0,0.11464809730185,0.16162148493174,0.960519110477591,0.0296720791252914,0.378910998095913,0.9531227450167,165.088276545207,1977,41,0.0830481175004572,0,-0.110037234871819,5.10648034019899,-0.534858656238885,-1.05487117334178,1.89864909541175,-3.97926777503065,NA,NA,0,NA
"Textil","Consumo Ciclico",1176,"VULC3","Novo Mercado",1356485357.7,235350296.64,143205130.1,149343136.31,118649101.36,1361317085.7,80760025.874,62224888.74,0,245756000,1088202836,2263169773,141902855.79,28447836.979,43095169.792,23756246.131,645666802.46,2019,0.155949396889386,1.10003000067764,1.31627395388217,0.0439389171455558,21.0281628958288,0.197605966039079,0.305624524963047,0,1.86597075766578,4.98817733997673,0,0.105570715737627,0.131597828421759,0.703368069358219,0.116681469195217,0.211666763293305,1.04393891714556,158.080664316813,1977,42,0.0874680295563061,0,-0.0262266962181906,5.06310543639972,-0.356233365037887,-1.0277180539718,1.83614024103515,-3.69556540929148,NA,1,0,NA
"Comercio","Consumo Ciclico",650,"VVAR3","Novo Mercado",18266627987,1426783183.6,141541790.9,10760519664,3319990103.3,32882812375,248973676.49,2230760582.9,0,322688000,4125266122.9,7825617421.5,1330262837.8,1483342009.7,6823124785.6,1188584926.5,2385215040.5,2011,0.101244958924154,0.301414535010186,10.867867366643,1.29297385985331,23.62834162473,0.773408936384821,1.72178497386471,0,1.19924307893007,0.896801161904017,0,0.0077486545957323,0.0343109478717698,0.10924728122491,0.917394579363307,5.26634450182796,2.29297385985331,133.884857654572,1981,30,0.181751667886529,0,0.340247827431955,4.89698015933123,0.201110438087171,-1.07380777584524,5.39274892377677,-5.91651733771893,1,NA,1,0
